run_id,is_synthetic,remaining_min,start_weight_g,elapsed_smoking_min,oven_temp_c,oven_deg_h,dht11_temp_c,dht11_humidity_pct,mq6_adc,mq6_ratio,weight_corrected_g,weight_smooth_g,weight_loss_from_start_g,moisture_removed_frac,drying_rate_g_per_min
tuna_2379g,0,22.583333333333336,2379.7,7.083333333333333,353.25,18.070833333333333,44.1,61.4,817.0,14.73,2309.3,2312.8,70.39999999999964,0.02958356095306116,-10.500000000000037
tuna_2379g,0,22.5,2379.7,7.166666666666667,354.75,18.563541666666666,44.6,60.3,815.0,14.76,2312.4,2310.8500000000004,67.29999999999973,0.028280875740639463,-10.80000000000113
tuna_2379g,0,22.416666666666668,2379.7,7.25,357.25,19.05972222222222,45.0,59.5,816.0,14.83,2309.3,2309.3,70.39999999999964,0.02958356095306116,-10.80000000000113
tuna_2379g,0,22.333333333333336,2379.7,7.333333333333333,358.25,19.557291666666664,45.2,58.8,813.0,14.78,2307.3,2308.45,72.39999999999964,0.030424003025591312,-10.500000000002766
tuna_2379g,0,22.25,2379.7,7.416666666666667,360.25,20.057638888888885,45.6,58.0,809.0,14.89,2306.3,2307.45,73.39999999999964,0.030844224061856385,-10.80000000000113
tuna_2379g,0,22.166666666666668,2379.7,7.5,362.0,20.56041666666666,46.0,57.1,813.0,14.87,2307.6,2306.8,72.09999999999991,0.030297936714711902,-10.500000000002766
tuna_2379g,0,22.083333333333336,2379.7,7.583333333333333,363.5,21.065277777777773,46.4,56.1,813.0,14.85,2306.0,2306.15,73.69999999999982,0.030970290372735985,-10.200000000001673
tuna_2379g,0,22.0,2379.7,7.666666666666667,365.25,21.57256944444444,46.8,55.2,811.0,14.85,2305.1,2305.55,74.59999999999991,0.031348489305374594,-10.200000000001673
tuna_2379g,0,21.916666666666668,2379.7,7.75,366.25,22.081249999999997,47.2,54.0,814.0,14.85,2303.8,2304.9,75.89999999999964,0.03189477665251907,-10.19999999999889
tuna_2379g,0,21.833333333333336,2379.7,7.833333333333333,367.5,22.591666666666665,47.5,53.2,810.0,14.73,2303.8,2304.25,75.89999999999964,0.03189477665251907,-9.900000000000475
tuna_2379g,0,21.75,2379.7,7.916666666666667,368.5,23.10347222222222,48.0,52.1,784.0,14.85,2304.7000000000003,2303.8,74.99999999999955,0.03151657771988047,-9.900000000000475
tuna_2379g,0,21.666666666666668,2379.7,8.0,370.25,23.61770833333333,48.4,50.7,838.0,14.73,2300.5,2302.8500000000004,79.19999999999982,0.0332815060721939,-10.19999999999889
tuna_2379g,0,21.583333333333336,2379.7,8.083333333333334,371.5,24.13368055555555,48.8,49.6,816.0,14.56,2301.9,2301.5,77.79999999999973,0.032693196621422754,-10.200000000001673
tuna_2379g,0,21.5,2379.7,8.166666666666666,373.0,24.651736111111106,49.1,48.5,814.0,14.8,2301.1,2300.8,78.59999999999991,0.03302937345043489,-10.19999999999889
tuna_2379g,0,21.416666666666668,2379.7,8.25,374.25,25.171527777777772,49.5,47.8,807.0,14.85,2299.5,2300.05,80.19999999999982,0.03370172710845898,-9.900000000000475
tuna_2379g,0,21.333333333333336,2379.7,8.333333333333334,374.5,25.691666666666663,49.9,46.8,811.0,14.87,2299.6,2299.55,80.09999999999991,0.03365970500483251,-9.300000000001026
tuna_2379g,0,21.25,2379.7,8.416666666666666,375.5,26.21319444444444,50.3,45.7,816.0,14.78,2296.5,2298.4,83.19999999999982,0.034962390217254204,-9.300000000001026
tuna_2379g,0,21.166666666666668,2379.7,8.5,376.5,26.736111111111107,50.8,44.6,816.0,14.73,2296.4,2296.9,83.29999999999973,0.03500441232088067,-9.300000000001026
tuna_2379g,0,21.083333333333336,2379.7,8.583333333333334,378.0,27.261111111111106,51.1,43.8,822.0,14.78,2297.3,2296.45,82.39999999999964,0.034626213388242066,-9.300000000001026
tuna_2379g,0,21.0,2379.7,8.666666666666666,379.25,27.78784722222222,51.6,42.8,827.0,14.73,2293.2000000000003,2295.4,86.49999999999955,0.036349119636928835,-9.600000000002169
tuna_2379g,0,20.916666666666668,2379.7,8.75,379.25,28.31458333333333,52.0,42.1,797.0,15.49,2294.4,2293.95,85.29999999999973,0.03584485439341082,-9.600000000002169
tuna_2379g,0,20.833333333333336,2379.7,8.833333333333334,379.5,28.841666666666665,52.3,41.3,815.0,14.76,2293.5,2293.3500000000004,86.19999999999982,0.03622305332604943,-8.699999999998937
tuna_2379g,0,20.75,2379.7,8.916666666666666,380.25,29.369791666666664,52.7,40.4,816.0,14.73,2292.4,2292.8,87.29999999999973,0.03668529646594097,-8.099999999999527
tuna_2379g,0,20.666666666666668,2379.7,9.0,381.25,29.899305555555554,53.0,39.6,818.0,14.73,2292.2000000000003,2292.3,87.49999999999955,0.036769340673193915,-8.099999999999527
tuna_2379g,0,20.583333333333336,2379.7,9.083333333333334,382.25,30.430208333333333,53.5,38.6,817.0,14.62,2290.7000000000003,2292.2000000000003,88.99999999999955,0.037399672227591524,-8.099999999999527
tuna_2379g,0,20.5,2379.7,9.166666666666666,383.0,30.962152777777778,53.9,37.5,816.0,14.73,2290.6,2291.65,89.09999999999991,0.03744169433121818,-7.800000000001119
tuna_2379g,0,20.416666666666668,2379.7,9.25,383.0,31.494097222222223,54.2,36.9,810.0,14.85,2291.1,2290.9,88.59999999999991,0.037231583813085646,-7.800000000001119
tuna_2379g,0,20.333333333333336,2379.7,9.333333333333334,384.0,32.027430555555554,54.7,35.9,813.0,14.94,2292.2000000000003,2290.65,87.49999999999955,0.036769340673193915,-7.800000000001119
tuna_2379g,0,20.25,2379.7,9.416666666666666,384.25,32.56111111111111,55.0,35.2,811.0,14.73,2287.6,2290.25,92.09999999999991,0.038702357440013414,-7.79999999999839
