run_id,is_synthetic,session,timestamp,elapsed_smoking_min,remaining_min,remaining_min_from_heat,remaining_min_from_weight,remaining_min_gated,start_weight_g,dht11_temp_c,dht11_humidity_pct,oven_temp_c,mq6_adc,mq6_ratio,weight_g,weight_corrected_g,weight_smooth_g,weight_loss_from_start_g,moisture_removed_frac,target_loss_frac,weight_progress_frac,drying_rate_g_per_min,oven_deg_h,target_oven_deg_h,heat_progress_frac,target_hours
tuna_2379g,0,tuna_main,2026-08-26 11:20:51.000000,13.25,16.416666666666668,16.280108536839922,7.599999999985922,16.416666666666668,2379.7,71.6,8.0,399.25,779.0,15.56,2568.2,2271.1,2271.25,108.59999999999991,0.045636004538387155,0.05042652435180887,0.9050000000000026,-1.5000000000027307,57.715625000000024,166.04618055555565,0.34758779037792775,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:20:56.000000,13.333333333333334,16.333333333333336,16.176412341046497,7.133333333320226,16.333333333333336,2379.7,71.9,7.8,399.75,784.0,15.49,2567.5,2270.4,2271.1,109.29999999999973,0.045930159263772634,0.05042652435180887,0.9108333333333345,-1.5000000000027307,58.27083333333336,166.04618055555565,0.350931488688095,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:21:01.000000,13.416666666666666,16.25,16.052713661883978,9.749999999964341,16.25,2379.7,72.3,8.0,400.75,784.0,15.53,2568.5,2271.4,2271.05,108.29999999999973,0.04550993822750756,0.05042652435180887,0.9025000000000012,-1.20000000000437,58.82743055555558,166.04618055555565,0.3542835514718336,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:21:06.000000,13.5,16.166666666666668,15.939393939393948,8.2499999999885,16.166666666666668,2379.7,72.6,7.9,401.5,784.0,15.49,2566.7,2269.6,2271.0,110.09999999999991,0.04626633609278477,0.05042652435180887,0.9175000000000026,-1.2000000000016287,59.38506944444447,166.04618055555565,0.3576418876107508,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:21:11.000000,13.583333333333334,16.083333333333336,15.846141879278166,9.41666666665366,16.083333333333336,2379.7,72.9,7.9,401.75,793.0,15.29,2568.1,2271.0,2270.7,108.69999999999982,0.045678026642013626,0.05042652435180887,0.9058333333333352,-1.2000000000016287,59.94305555555558,166.04618055555565,0.36100231486806084,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:21:16.000000,13.666666666666666,16.0,15.752953980099512,9.41666666665366,16.0,2379.7,73.2,8.1,402.0,791.0,14.8,0.0,2271.0,2270.0,108.69999999999982,0.045678026642013626,0.05042652435180887,0.9058333333333352,-1.2000000000016287,60.50138888888891,166.04618055555565,0.3643648332437637,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:21:21.000000,13.75,15.916666666666668,15.66962064676618,7.833333333322399,15.916666666666668,2379.7,73.5,8.0,402.0,794.0,15.34,2566.2,2269.1,2269.45,110.59999999999991,0.04647644661091731,0.05042652435180887,0.9216666666666693,-1.2000000000016287,61.05972222222224,166.04618055555565,0.36772735161946657,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:21:26.000000,13.833333333333334,15.833333333333334,15.586287313432848,7.833333333304504,15.833333333333334,2379.7,73.8,7.9,402.0,795.0,15.32,2566.2,2269.1,2269.2,110.59999999999991,0.04647644661091731,0.05042652435180887,0.9216666666666693,-1.20000000000437,61.61805555555557,166.04618055555565,0.3710898699951694,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:21:31.000000,13.916666666666666,15.750000000000002,15.483592132505189,7.499999999972688,15.750000000000002,2379.7,74.1,8.1,402.5,789.0,15.27,2565.8,2268.7000000000003,2269.1,110.99999999999955,0.046644535025423185,0.05042652435180887,0.9249999999999997,-1.20000000000437,62.17708333333335,166.04618055555565,0.37445657060765797,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:21:36.000000,14.0,15.666666666666668,15.371461045670603,7.99999999998898,15.666666666666668,2379.7,74.4,8.0,403.25,778.0,15.22,2566.4,2269.3,2269.05,110.39999999999964,0.04639240240366418,0.05042652435180887,0.9200000000000004,-1.2000000000016415,62.737152777777794,166.04618055555565,0.3778295445753251,0.49444444444444446
